Age,Site,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
50-54,C67.0-Trigone of bladder,7743791,36,5e-6,3e-6,6e-6,8,1.0330857328148449e-6,0,0
50-54,C67.1-Dome of bladder,7743791,24,3e-6,2e-6,5e-6,8,1.0330857328148449e-6,0,0
50-54,C67.2-Lateral wall of bladder,7743791,121,1.6e-5,1.3000000000000001e-5,1.8999999999999998e-5,27,3.486664348250101e-6,0,0
50-54,C67.3-Anterior wall of bladder,7743791,10,1e-6,1e-6,2e-6,4,5.165428664074224e-7,0,0
50-54,C67.4-Posterior wall of bladder,7743791,52,7e-6,5e-6,9e-6,17,2.1953071822315453e-6,0,0
50-54,C67.5-Bladder neck,7743791,13,2e-6,1e-6,3e-6,3,3.874071498055668e-7,0,0
50-54,C67.6-Ureteric orifice,7743791,34,4e-6,3e-6,6e-6,9,1.1622214494167005e-6,0,0
50-54,C67.7-Urachus,7743791,3,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C67.8-Overlapping lesion of bladder,7743791,61,8e-6,6e-6,1e-5,16,2.0661714656296897e-6,0,0
50-54,"C67.9-Bladder, NOS",7743791,215,2.8e-5,2.4e-5,3.2e-5,61,7.877278712713191e-6,0,0
50-54,C68.0-Urethra,7743791,13,2e-6,1e-6,3e-6,9,1.1622214494167005e-6,0,0
50-54,C68.1-Paraurethral gland,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C68.8-Overlapping lesion of urinary organs,7743791,0,0,0,0,0,0,0,0
50-54,"C68.9-Urinary system, NOS",7743791,1,0,0,1e-6,0,0,0,0
50-54,C69.0-Conjunctiva,7743791,13,2e-6,1e-6,3e-6,2,2.582714332037112e-7,0,0
50-54,"C69.1-Cornea, NOS",7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C69.2-Retina,7743791,2,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C69.3-Choroid,7743791,44,6e-6,4e-6,8e-6,21,2.7118500486389677e-6,0,0
50-54,C69.4-Ciliary body,7743791,7,1e-6,0,2e-6,3,3.874071498055668e-7,0,0
50-54,C69.5-Lacrimal gland,7743791,8,1e-6,0,2e-6,1,1.291357166018556e-7,0,0
50-54,"C69.6-Orbit, NOS",7743791,15,2e-6,1e-6,3e-6,4,5.165428664074224e-7,0,0
50-54,C69.8-Overlapping lesion of eye and adnexa,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,"C69.9-Eye, NOS",7743791,4,1e-6,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C70.0-Cerebral meninges,7743791,17,2e-6,1e-6,4e-6,7,9.039500162129892e-7,0,0
50-54,C70.1-Spinal meninges,7743791,0,0,0,0,0,0,0,0
50-54,"C70.9-Meninges, NOS",7743791,6,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,C71.0-Cerebrum,7743791,31,4e-6,3e-6,6e-6,27,3.486664348250101e-6,0,0
50-54,C71.1-Frontal lobe,7743791,158,2e-5,1.7e-5,2.4e-5,115,1.4850607409213395e-5,0,0
50-54,C71.2-Temporal lobe,7743791,86,1.1000000000000001e-5,9e-6,1.4e-5,76,9.814314461741026e-6,0,0
50-54,C71.3-Parietal lobe,7743791,66,9e-6,7e-6,1.1000000000000001e-5,56,7.2316001297039135e-6,0,0
50-54,C71.4-Occipital lobe,7743791,13,2e-6,1e-6,3e-6,10,1.291357166018556e-6,0,0
50-54,"C71.5-Ventricle, NOS",7743791,5,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,"C71.6-Cerebellum, NOS",7743791,10,1e-6,1e-6,2e-6,8,1.0330857328148449e-6,0,0
50-54,C71.7-Brain stem,7743791,12,2e-6,1e-6,3e-6,8,1.0330857328148449e-6,0,0
50-54,C71.8-Overlapping lesion of brain,7743791,78,1e-5,8e-6,1.3000000000000001e-5,71,9.168635878731747e-6,0,0
50-54,"C71.9-Brain, NOS",7743791,41,5e-6,4e-6,7e-6,29,3.7449357814538123e-6,0,0
50-54,C72.0-Spinal cord,7743791,20,3e-6,2e-6,4e-6,3,3.874071498055668e-7,0,0
50-54,C72.1-Cauda equina,7743791,0,0,0,0,0,0,0,0
50-54,C72.2-Olfactory nerve,7743791,0,0,0,0,0,0,0,0
50-54,C72.3-Optic nerve,7743791,0,0,0,0,0,0,0,0
50-54,C72.4-Acoustic nerve,7743791,2,0,0,1e-6,0,0,0,0
50-54,"C72.5-Cranial nerve, NOS",7743791,1,0,0,1e-6,0,0,0,0
50-54,C72.8-Overlapping lesion of brain & CNS,7743791,2,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,"C72.9-Nervous system, NOS",7743791,4,1e-6,0,1e-6,2,2.582714332037112e-7,0,0
50-54,C73.9-Thyroid gland,7743791,1545,2e-4,1.9e-4,2.1e-4,194,2.5052329020759988e-5,0,0
50-54,C74.0-Cortex of adrenal gland,7743791,8,1e-6,0,2e-6,7,9.039500162129892e-7,0,0
50-54,C74.1-Medulla of adrenal gland,7743791,4,1e-6,0,1e-6,4,5.165428664074224e-7,0,0
50-54,"C74.9-Adrenal gland, NOS",7743791,16,2e-6,1e-6,3e-6,10,1.291357166018556e-6,0,0
50-54,C75.0-Parathyroid gland,7743791,6,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,C75.1-Pituitary gland,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C75.2-Craniopharyngeal duct,7743791,0,0,0,0,0,0,0,0
50-54,C75.3-Pineal gland,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C75.4-Carotid body,7743791,0,0,0,0,0,0,0,0
50-54,C75.5-Aortic body & other paraganglia,7743791,0,0,0,0,0,0,0,0
50-54,C75.8-Overlapping lesion of endocrine glands,7743791,0,0,0,0,NA,NA,NA,NA
50-54,"C75.9-Endocrine gland, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C76.0-Head, face or neck, NOS",7743791,5,1e-6,0,2e-6,3,3.874071498055668e-7,0,0
50-54,"C76.1-Thorax, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C76.2-Abdomen, NOS",7743791,6,1e-6,0,2e-6,6,7.748142996111336e-7,0,0
50-54,"C76.3-Pelvis, NOS",7743791,7,1e-6,0,2e-6,3,3.874071498055668e-7,0,0
50-54,"C76.4-Upper limb, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C76.5-Lower limb, NOS",7743791,0,0,0,0,0,0,0,0
50-54,C76.7-Other ill-defined sites,7743791,0,0,0,0,0,0,0,0
50-54,C76.8-Overlapping lesion of ill-defined sites,7743791,0,0,0,0,0,0,0,0
50-54,"C77.0-Lymph nodes of head, face & neck",7743791,168,2.2000000000000003e-5,1.8999999999999998e-5,2.5e-5,48,6.198514396889069e-6,0,0
50-54,C77.1-Intrathoracic lymph nodes,7743791,36,5e-6,3e-6,6e-6,10,1.291357166018556e-6,0,0
50-54,C77.2-Intra-abdominal lymph nodes,7743791,91,1.2e-5,9e-6,1.4e-5,29,3.7449357814538123e-6,0,0
50-54,C77.3-Lymph nodes of axilla or arm,7743791,55,7e-6,5e-6,9e-6,10,1.291357166018556e-6,0,0
50-54,C77.4-Lymph nodes of inguinal region or leg,7743791,45,6e-6,4e-6,8e-6,14,1.8079000324259784e-6,0,0
50-54,C77.5-Pelvic lymph nodes,7743791,7,1e-6,0,2e-6,4,5.165428664074224e-7,0,0
50-54,C77.8-Lymph nodes of multiple regions,7743791,447,5.8e-5,5.2000000000000004e-5,6.3e-5,197,2.5439736170565552e-5,0,0
50-54,"C77.9-Lymph node, NOS",7743791,220,2.8e-5,2.5e-5,3.2e-5,99,1.2784435943583705e-5,0,0
50-54,C80.9-Unknown primary site,7743791,597,7.7e-5,7.099999999999999e-5,8.400000000000001e-5,481,6.211427968549255e-5,8.904211528952679e-5,8.904211528952679e-5
60-64,C00.0-External upper lip,4593481,10,2e-6,1e-6,4e-6,4,8.707992914306166e-7,0,0
60-64,C00.1-External lower lip,4593481,20,4e-6,3e-6,7e-6,8,1.7415985828612332e-6,0,0
60-64,"C00.2-External lip, NOS",4593481,1,0,0,1e-6,0,0,0,0
60-64,C00.3-Mucosa of upper lip,4593481,1,0,0,1e-6,1,2.1769982285765414e-7,0,0
60-64,C00.4-Mucosa of lower lip,4593481,3,1e-6,0,2e-6,2,4.353996457153083e-7,0,0
60-64,"C00.5-Mucosa of lip, NOS",4593481,0,0,0,1e-6,0,0,0,0
60-64,C00.6-Commissure of lip,4593481,0,0,0,1e-6,0,0,0,0
60-64,C00.8-Overlapping lesion of lip,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C00.9-Lip, NOS",4593481,3,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,"C01.9-Base of tongue, NOS",4593481,80,1.7e-5,1.4e-5,2.2000000000000003e-5,61,1.3279689194316903e-5,0,0
60-64,"C02.0-Dorsal surface of tongue, NOS",4593481,10,2e-6,1e-6,4e-6,7,1.523898760003579e-6,0,0
60-64,C02.1-Border of tongue,4593481,34,7e-6,5e-6,1e-5,19,4.136296634295429e-6,0,0
60-64,"C02.2-Ventral surface of tongue, NOS",4593481,16,3e-6,2e-6,6e-6,5,1.0884991142882707e-6,0,0
60-64,"C02.3-Anterior 2/3 of tongue, NOS",4593481,31,7e-6,5e-6,1e-5,17,3.7008969885801203e-6,0,0
60-64,C02.4-Lingual tonsil,4593481,6,1e-6,0,3e-6,5,1.0884991142882707e-6,0,0
60-64,C02.8-Overlapping lesion of tongue,4593481,8,2e-6,1e-6,3e-6,6,1.3061989371459249e-6,0,0
60-64,"C02.9-Tongue, NOS",4593481,38,8e-6,6e-6,1.1000000000000001e-5,24,5.2247957485836995e-6,0,0
60-64,C03.0-Upper gum,4593481,12,3e-6,1e-6,5e-6,8,1.7415985828612332e-6,0,0
60-64,C03.1-Lower gum,4593481,18,4e-6,2e-6,6e-6,12,2.6123978742918497e-6,0,0
60-64,"C03.9-Gum, NOS",4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C04.0-Anterior floor of mouth,4593481,24,5e-6,3e-6,8e-6,16,3.4831971657224663e-6,0,0
60-64,C04.1-Lateral floor of mouth,4593481,11,2e-6,1e-6,4e-6,6,1.3061989371459249e-6,0,0
60-64,C04.8-Overlapping lesion of floor of mouth,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C04.9-Floor of mouth, NOS",4593481,36,8e-6,5e-6,1.1000000000000001e-5,20,4.353996457153083e-6,0,0
60-64,C05.0-Hard palate,4593481,13,3e-6,2e-6,5e-6,4,8.707992914306166e-7,0,0
60-64,"C05.1-Soft palate, NOS",4593481,26,6e-6,4e-6,8e-6,20,4.353996457153083e-6,0,0
60-64,C05.2-Uvula,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C05.8-Overlapping lesion of palate,4593481,4,1e-6,0,2e-6,2,4.353996457153083e-7,0,0
60-64,"C05.9-Palate, NOS",4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C06.0-Cheek mucosa,4593481,30,7e-6,4e-6,9e-6,15,3.265497342864812e-6,0,0
60-64,C06.1-Vestibule of mouth,4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C06.2-Retromolar area,4593481,15,3e-6,2e-6,5e-6,13,2.8300976971495037e-6,0,0
60-64,C06.8-Overlapping lesion of other & unspecified mouth,4593481,4,1e-6,0,2e-6,4,8.707992914306166e-7,0,0
60-64,"C06.9-Mouth, NOS",4593481,5,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C07.9-Parotid gland,4593481,92,2e-5,1.6e-5,2.5e-5,41,8.92569273716382e-6,0,0
60-64,C08.0-Submandibular gland,4593481,22,5e-6,3e-6,7e-6,13,2.8300976971495037e-6,0,0
60-64,C08.1-Sublingual gland,4593481,3,1e-6,0,2e-6,0,0,0,0
60-64,C08.8-Overlapping lesion of major salivary glands,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C08.9-Major salivary gland, NOS",4593481,7,2e-6,1e-6,3e-6,6,1.3061989371459249e-6,0,0
60-64,C09.0-Tonsillar fossa,4593481,24,5e-6,3e-6,8e-6,17,3.7008969885801203e-6,0,0
60-64,C09.1-Tonsillar pillar,4593481,23,5e-6,3e-6,8e-6,18,3.918596811437774e-6,0,0
60-64,C09.8-Overlapping lesion of tonsil,4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,"C09.9-Tonsil, NOS",4593481,66,1.4e-5,1.1000000000000001e-5,1.8e-5,37,8.054893445733203e-6,0,0
60-64,C10.0-Vallecula,4593481,2,0,0,2e-6,0,0,0,0
60-64,C10.1-Anterior surface of epiglottis,4593481,5,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C10.2-Lateral wall of oropharynx,4593481,1,0,0,1e-6,1,2.1769982285765414e-7,0,0
60-64,C10.3-Posterior wall of oropharynx,4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,C10.4-Branchial cleft,4593481,0,0,0,1e-6,0,0,0,0
60-64,C10.8-Overlapping lesion of oropharynx,4593481,1,0,0,1e-6,0,0,0,0
60-64,"C10.9-Oropharynx, NOS",4593481,7,2e-6,1e-6,3e-6,3,6.530994685729624e-7,0,0
60-64,C11.0-Superior wall of nasopharynx,4593481,1,0,0,1e-6,0,0,0,0
60-64,C11.1-Posterior wall of nasopharynx,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C11.2-Lateral wall of nasopharynx,4593481,3,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C11.3-Anterior wall of nasopharynx,4593481,0,0,0,1e-6,0,0,0,0
60-64,C11.8-Overlapping lesion of nasopharynx,4593481,5,1e-6,0,3e-6,3,6.530994685729624e-7,0,0
60-64,"C11.9-Nasopharynx, NOS",4593481,36,8e-6,5e-6,1.1000000000000001e-5,22,4.789396102868391e-6,0,0
60-64,C12.9-Pyriform sinus,4593481,29,6e-6,4e-6,9e-6,24,5.2247957485836995e-6,0,0
60-64,C13.0-Postcricoid region,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C13.1-Aryepiglottic fold, hypopharyngeal",4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C13.2-Posterior wall of hypopharynx,4593481,3,1e-6,0,2e-6,2,4.353996457153083e-7,0,0
60-64,C13.8-Overlapping lesion of hypopharynx,4593481,1,0,0,1e-6,1,2.1769982285765414e-7,0,0
60-64,"C13.9-Hypopharynx, NOS",4593481,11,2e-6,1e-6,4e-6,10,2.1769982285765414e-6,0,0
60-64,"C14.0-Pharynx, NOS",4593481,20,4e-6,3e-6,7e-6,16,3.4831971657224663e-6,0,0
60-64,C14.2-Waldeyers ring,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C14.8-Overlapping lesion of lip, oral cavity & pharynx",4593481,6,1e-6,0,3e-6,5,1.0884991142882707e-6,0,0
60-64,C15.0-Cervical esophagus,4593481,11,2e-6,1e-6,4e-6,9,1.959298405718887e-6,0,0
60-64,C15.1-Thoracic esophagus,4593481,13,3e-6,2e-6,5e-6,11,2.3946980514341954e-6,0,0
60-64,C15.2-Abdominal esophagus,4593481,1,0,0,1e-6,0,0,0,0
60-64,C15.3-Upper third of esophagus,4593481,22,5e-6,3e-6,7e-6,19,4.136296634295429e-6,0,0
60-64,C15.4-Middle third of esophagus,4593481,65,1.4e-5,1.1000000000000001e-5,1.8e-5,50,1.0884991142882707e-5,0,0
60-64,C15.5-Lower third of esophagus,4593481,98,2.1000000000000002e-5,1.7e-5,2.6000000000000002e-5,81,1.7633685651469986e-5,0,0
60-64,C15.8-Overlapping lesion of esophagus,4593481,10,2e-6,1e-6,4e-6,8,1.7415985828612332e-6,0,0
60-64,"C15.9-Esophagus, NOS",4593481,32,7e-6,5e-6,1e-5,24,5.2247957485836995e-6,0,0
60-64,"C16.0-Cardia, NOS",4593481,104,2.2999999999999997e-5,1.8e-5,2.7000000000000002e-5,83,1.8069085297185293e-5,0,0
60-64,C16.1-Fundus of stomach,4593481,26,6e-6,4e-6,8e-6,20,4.353996457153083e-6,0,0
60-64,C16.2-Body of stomach,4593481,52,1.1000000000000001e-5,8e-6,1.5e-5,36,7.837193622875548e-6,0,0
60-64,C16.3-Gastric antrum,4593481,137,3e-5,2.5e-5,3.5e-5,96,2.0899182994334798e-5,0,0
60-64,C16.4-Pylorus,4593481,14,3e-6,2e-6,5e-6,9,1.959298405718887e-6,0,0
60-64,C16.5-Lesser curvature of stomach NOS,4593481,57,1.2e-5,9e-6,1.6e-5,38,8.272593268590858e-6,0,0
60-64,C16.6-Greater curvature of stomach NOS,4593481,31,7e-6,5e-6,1e-5,23,5.0070959257260455e-6,0,0
60-64,C16.8-Overlapping lesion of stomach,4593481,47,1e-5,8e-6,1.4e-5,38,8.272593268590858e-6,0,0
60-64,"C16.9-Stomach, NOS",4593481,143,3.1e-5,2.6000000000000002e-5,3.7000000000000005e-5,98,2.1334582640050107e-5,0,0
60-64,C17.0-Duodenum,4593481,64,1.4e-5,1.1000000000000001e-5,1.8e-5,35,7.619493800017895e-6,0,0
60-64,C17.1-Jejunum,4593481,30,7e-6,4e-6,9e-6,20,4.353996457153083e-6,0,0
60-64,C17.2-Ileum,4593481,54,1.2e-5,9e-6,1.5e-5,29,6.31329486287197e-6,0,0
60-64,C17.3-Meckels diverticulum,4593481,2,0,0,2e-6,0,0,0,0
60-64,C17.8-Overlapping lesion of small intestine,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,"C17.9-Small intestine, NOS",4593481,71,1.5e-5,1.2e-5,1.8999999999999998e-5,38,8.272593268590858e-6,0,0
60-64,C18.0-Cecum,4593481,803,1.75e-4,1.63e-4,1.87e-4,417,9.078082613164178e-5,1.5010915055488417e-4,1.5010915055488417e-4
60-64,C18.1-Appendix,4593481,67,1.5e-5,1.1000000000000001e-5,1.8999999999999998e-5,39,8.490293091448511e-6,0,0
60-64,C18.2-Ascending colon,4593481,553,1.2e-4,1.11e-4,1.3099999999999999e-4,274,5.9649751462997234e-5,0,0
60-64,C18.3-Hepatic flexure of colon,4593481,180,3.9e-5,3.4e-5,4.5e-5,86,1.8722184765758257e-5,0,0
60-64,C18.4-Transverse colon,4593481,270,5.9000000000000004e-5,5.2000000000000004e-5,6.599999999999999e-5,132,2.8736376617210346e-5,0,0
60-64,C18.5-Splenic flexure of colon,4593481,125,2.7000000000000002e-5,2.2999999999999997e-5,3.2e-5,67,1.4585888131462828e-5,0,0
60-64,C18.6-Descending colon,4593481,214,4.7000000000000004e-5,4.0999999999999994e-5,5.3e-5,102,2.2205381931480723e-5,0,0
60-64,C18.7-Sigmoid colon,4593481,1044,2.27e-4,2.14e-4,2.41e-4,487,1.0601981373167757e-4,1.5010915055488417e-4,1.5010915055488417e-4
60-64,C18.8-Overlapping lesion of colon,4593481,35,8e-6,5e-6,1.1000000000000001e-5,21,4.571696280010737e-6,0,0
60-64,"C18.9-Colon, NOS",4593481,136,3e-5,2.5e-5,3.5e-5,104,2.264078157719603e-5,0,0
60-64,C19.9-Rectosigmoid junction,4593481,402,8.800000000000001e-5,7.900000000000001e-5,9.7e-5,219,4.767626120582626e-5,0,0
60-64,"C20.9-Rectum, NOS",4593481,952,2.07e-4,1.94e-4,2.21e-4,458,9.97065188688056e-5,1.5010915055488417e-4,1.5010915055488417e-4
60-64,"C21.0-Anus, NOS",4593481,56,1.2e-5,9e-6,1.6e-5,29,6.31329486287197e-6,0,0
60-64,C21.1-Anal canal,4593481,74,1.6e-5,1.3000000000000001e-5,2e-5,39,8.490293091448511e-6,0,0
60-64,C21.2-Cloacogenic zone,4593481,17,4e-6,2e-6,6e-6,7,1.523898760003579e-6,0,0
60-64,"C21.8-Overlapping lesion of rectum, anus, and anal canal",4593481,33,7e-6,5e-6,1e-5,18,3.918596811437774e-6,0,0
60-64,C22.0-Liver,4593481,375,8.199999999999999e-5,7.400000000000001e-5,9e-5,318,6.922854366873401e-5,0,1.5010915055488417e-4
60-64,C22.1-Intrahepatic bile duct,4593481,60,1.3000000000000001e-5,1e-5,1.7e-5,53,1.153809061145567e-5,0,0
60-64,C23.9-Gallbladder,4593481,168,3.7000000000000005e-5,3.1e-5,4.2999999999999995e-5,141,3.069567502292923e-5,0,0
60-64,C24.0-Extrahepatic bile duct,4593481,69,1.5e-5,1.2e-5,1.8999999999999998e-5,63,1.371508884003221e-5,0,0
60-64,C24.1-Ampulla of Vater,4593481,60,1.3000000000000001e-5,1e-5,1.7e-5,38,8.272593268590858e-6,0,0
60-64,C24.8-Overlapping lesion of biliary tract,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C24.9-Biliary tract, NOS",4593481,7,2e-6,1e-6,3e-6,6,1.3061989371459249e-6,0,0
60-64,C25.0-Head of pancreas,4593481,562,1.22e-4,1.12e-4,1.33e-4,490,1.0667291320025052e-4,1.5010915055488417e-4,1.5010915055488417e-4
60-64,C25.1-Body of pancreas,4593481,102,2.2000000000000003e-5,1.8e-5,2.7000000000000002e-5,94,2.046378334861949e-5,0,0
60-64,C25.2-Tail of pancreas,4593481,106,2.2999999999999997e-5,1.8999999999999998e-5,2.8e-5,90,1.9592984057188873e-5,0,0
60-64,C25.3-Pancreatic duct,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C25.4-Islets of Langerhans,4593481,0,0,0,1e-6,0,0,0,0
60-64,C25.7-Other specified parts of pancreas,4593481,6,1e-6,0,3e-6,6,1.3061989371459249e-6,0,0
60-64,C25.8-Overlapping lesion of pancreas,4593481,82,1.8e-5,1.4e-5,2.2000000000000003e-5,73,1.589208706860875e-5,0,0
60-64,"C25.9-Pancreas, NOS",4593481,210,4.599999999999999e-5,4e-5,5.2000000000000004e-5,186,4.049216705152367e-5,0,0
60-64,"C26.0-Intestinal tract, NOS",4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,C26.8-Overlapping lesion of digestive system,4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,"C26.9-Gastrointestinal tract, NOS",4593481,31,7e-6,5e-6,1e-5,27,5.877895217156662e-6,0,0
60-64,C30.0-Nasal cavity,4593481,36,8e-6,5e-6,1.1000000000000001e-5,19,4.136296634295429e-6,0,0
60-64,C30.1-Middle ear,4593481,3,1e-6,0,2e-6,1,2.1769982285765414e-7,0,0
60-64,C31.0-Maxillary sinus,4593481,21,5e-6,3e-6,7e-6,14,3.047797520007158e-6,0,0
60-64,C31.1-Ethmoid sinus,4593481,9,2e-6,1e-6,4e-6,6,1.3061989371459249e-6,0,0
60-64,C31.2-Frontal sinus,4593481,0,0,0,1e-6,0,0,0,0
60-64,C31.3-Sphenoid sinus,4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C31.8-Overlapping lesion of accessory sinuses,4593481,5,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,"C31.9-Accessory sinus, NOS",4593481,2,0,0,2e-6,1,2.1769982285765414e-7,0,0
60-64,C32.0-Glottis,4593481,71,1.5e-5,1.2e-5,1.8999999999999998e-5,35,7.619493800017895e-6,0,0
60-64,C32.1-Supraglottis,4593481,161,3.5e-5,3e-5,4.0999999999999994e-5,139,3.0260275377213926e-5,0,0
60-64,C32.2-Subglottis,4593481,5,1e-6,0,3e-6,3,6.530994685729624e-7,0,0
60-64,C32.3-Laryngeal cartilage,4593481,2,0,0,2e-6,0,0,0,0
60-64,C32.8-Overlapping lesion of larynx,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,"C32.9-Larynx, NOS",4593481,13,3e-6,2e-6,5e-6,9,1.959298405718887e-6,0,0
60-64,C33.9-Trachea,4593481,9,2e-6,1e-6,4e-6,6,1.3061989371459249e-6,0,0
60-64,C34.0-Main bronchus,4593481,473,1.0300000000000001e-4,9.400000000000001e-5,1.1300000000000001e-4,423,9.20870250687877e-5,1.5010915055488417e-4,1.5010915055488417e-4
60-64,"C34.1-Upper lobe, lung",4593481,3659,7.970000000000001e-4,7.71e-4,8.23e-4,3039,6.61589761664411e-4,6.004366022195367e-4,7.505457527744211e-4
60-64,"C34.2-Middle lobe, lung",4593481,358,7.8e-5,7e-5,8.599999999999999e-5,288,6.269754898300439e-5,0,0
60-64,"C34.3-Lower lobe, lung",4593481,1667,3.63e-4,3.46e-4,3.81e-4,1348,2.9345936121211776e-4,3.0021830110976835e-4,3.0021830110976835e-4
60-64,C34.8-Overlapping lesion of lung,4593481,141,3.1e-5,2.6000000000000002e-5,3.6e-5,128,2.786557732577973e-5,0,0
60-64,"C34.9-Lung, NOS",4593481,1337,2.91e-4,2.7600000000000004e-4,3.07e-4,1219,2.653760840634804e-4,3.0021830110976835e-4,3.0021830110976835e-4
60-64,C37.9-Thymus,4593481,22,5e-6,3e-6,7e-6,11,2.3946980514341954e-6,0,0
60-64,C38.0-Heart,4593481,3,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C38.1-Anterior mediastinum,4593481,1,0,0,1e-6,0,0,0,0
60-64,C38.2-Posterior mediastinum,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C38.3-Mediastinum, NOS",4593481,7,2e-6,1e-6,3e-6,6,1.3061989371459249e-6,0,0
60-64,"C38.4-Pleura, NOS",4593481,44,1e-5,7e-6,1.3000000000000001e-5,34,7.4017939771602405e-6,0,0
60-64,"C38.8-Overlapping lesion of heart, mediastinum and pleura",4593481,0,0,0,1e-6,0,0,0,0
60-64,"C39.0-Upper respiratory tract, NOS",4593481,0,0,0,1e-6,0,0,0,0
60-64,C39.8-Overlapping lesion of respiratory system,4593481,0,0,0,1e-6,0,0,0,0
60-64,C39.9-Ill-defined sites within respiratory system,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C40.0-Long bones: upper limb, scapula, and associated joints",4593481,5,1e-6,0,3e-6,1,2.1769982285765414e-7,0,0
60-64,C40.1-Short bones of upper limb and associated joints,4593481,0,0,0,1e-6,0,0,0,0
60-64,C40.2-Long bones of lower limb and associated joints,4593481,18,4e-6,2e-6,6e-6,9,1.959298405718887e-6,0,0
60-64,C40.3-Short bones of lower limb and associated joints,4593481,1,0,0,1e-6,1,2.1769982285765414e-7,0,0
60-64,"C40.8-Overlap of bones, joints, and art. cartilage of limbs",4593481,0,0,0,1e-6,0,0,0,0
60-64,"C40.9-Bone of limb, NOS",4593481,1,0,0,1e-6,0,0,0,0
60-64,C41.0-Bones of skull and face and associated joints,4593481,7,2e-6,1e-6,3e-6,3,6.530994685729624e-7,0,0
60-64,C41.1-Mandible,4593481,4,1e-6,0,2e-6,2,4.353996457153083e-7,0,0
60-64,C41.2-Vertebral column,4593481,15,3e-6,2e-6,5e-6,8,1.7415985828612332e-6,0,0
60-64,"C41.3-Rib, sternum, clavicle and associated joints",4593481,3,1e-6,0,2e-6,1,2.1769982285765414e-7,0,0
60-64,"C41.4-Pelvic bones, sacrum, coccyx and associated joints",4593481,16,3e-6,2e-6,6e-6,13,2.8300976971495037e-6,0,0
60-64,"C41.8-Overlap bones, joints, and art. cartilage",4593481,1,0,0,1e-6,0,0,0,0
60-64,"C41.9-Bone, NOS",4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,C42.0-Blood,4593481,35,8e-6,5e-6,1.1000000000000001e-5,14,3.047797520007158e-6,0,0
60-64,C42.1-Bone marrow,4593481,1499,3.26e-4,3.1e-4,3.43e-4,1010,2.1987682108623067e-4,1.5010915055488417e-4,3.0021830110976835e-4
60-64,C42.2-Spleen,4593481,37,8e-6,6e-6,1.1000000000000001e-5,17,3.7008969885801203e-6,0,0
