Age,Site,Population,Diagnosis.Count,Diagnosis.Rate,Diagnosis.Lower,Diagnosis.Upper,Death.Count,Death.Rate,Death.Lower,Death.Upper
50-54,C34.0-Main bronchus,7743791,227,2.9e-5,2.6000000000000002e-5,3.2999999999999996e-5,196,2.5310600453963698e-5,0,0
50-54,"C34.1-Upper lobe, lung",7743791,1787,2.31e-4,2.2e-4,2.42e-4,1271,1.6413149580095848e-4,1.846621494562547e-4,1.846621494562547e-4
50-54,"C34.2-Middle lobe, lung",7743791,211,2.7000000000000002e-5,2.4e-5,3.1e-5,149,1.9241221773676484e-5,0,0
50-54,"C34.3-Lower lobe, lung",7743791,809,1.0400000000000001e-4,9.7e-5,1.12e-4,604,7.799797282752079e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C34.8-Overlapping lesion of lung,7743791,68,9e-6,7e-6,1.1000000000000001e-5,56,7.2316001297039135e-6,0,0
50-54,"C34.9-Lung, NOS",7743791,729,9.400000000000001e-5,8.699999999999999e-5,1.01e-4,615,7.941846571014119e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C37.9-Thymus,7743791,24,3e-6,2e-6,5e-6,11,1.4204928826204116e-6,0,0
50-54,C38.0-Heart,7743791,2,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C38.1-Anterior mediastinum,7743791,0,0,0,0,0,0,0,0
50-54,C38.2-Posterior mediastinum,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,"C38.3-Mediastinum, NOS",7743791,1,0,0,1e-6,0,0,0,0
50-54,"C38.4-Pleura, NOS",7743791,31,4e-6,3e-6,6e-6,24,3.0992571984445344e-6,0,0
50-54,"C38.8-Overlapping lesion of heart, mediastinum and pleura",7743791,0,0,0,0,0,0,0,0
50-54,"C39.0-Upper respiratory tract, NOS",7743791,0,0,0,0,0,0,0,0
50-54,C39.8-Overlapping lesion of respiratory system,7743791,0,0,0,0,0,0,0,0
50-54,C39.9-Ill-defined sites within respiratory system,7743791,0,0,0,0,0,0,0,0
50-54,"C40.0-Long bones: upper limb, scapula, and associated joints",7743791,14,2e-6,1e-6,3e-6,2,2.582714332037112e-7,0,0
50-54,C40.1-Short bones of upper limb and associated joints,7743791,1,0,0,1e-6,0,0,0,0
50-54,C40.2-Long bones of lower limb and associated joints,7743791,29,4e-6,3e-6,5e-6,9,1.1622214494167005e-6,0,0
50-54,C40.3-Short bones of lower limb and associated joints,7743791,0,0,0,0,0,0,0,0
50-54,"C40.8-Overlap of bones, joints, and art. cartilage of limbs",7743791,0,0,0,0,0,0,0,0
50-54,"C40.9-Bone of limb, NOS",7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C41.0-Bones of skull and face and associated joints,7743791,9,1e-6,1e-6,2e-6,0,0,0,0
50-54,C41.1-Mandible,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C41.2-Vertebral column,7743791,18,2e-6,1e-6,4e-6,6,7.748142996111336e-7,0,0
50-54,"C41.3-Rib, sternum, clavicle and associated joints",7743791,2,0,0,1e-6,0,0,0,0
50-54,"C41.4-Pelvic bones, sacrum, coccyx and associated joints",7743791,16,2e-6,1e-6,3e-6,6,7.748142996111336e-7,0,0
50-54,"C41.8-Overlap bones, joints, and art. cartilage",7743791,0,0,0,0,0,0,0,0
50-54,"C41.9-Bone, NOS",7743791,4,1e-6,0,1e-6,3,3.874071498055668e-7,0,0
50-54,C42.0-Blood,7743791,18,2e-6,1e-6,4e-6,4,5.165428664074224e-7,0,0
50-54,C42.1-Bone marrow,7743791,1068,1.3800000000000002e-4,1.3e-4,1.46e-4,585,7.554439421208552e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C42.2-Spleen,7743791,20,3e-6,2e-6,4e-6,5,6.45678583009278e-7,0,0
50-54,"C42.3-Reticuloendothelial system, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C42.4-Hematopoietic system, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C44.0-Skin of lip, NOS",7743791,6,1e-6,0,2e-6,1,1.291357166018556e-7,0,0
50-54,C44.1-Eyelid,7743791,6,1e-6,0,2e-6,1,1.291357166018556e-7,0,0
50-54,C44.2-External ear,7743791,20,3e-6,2e-6,4e-6,3,3.874071498055668e-7,0,0
50-54,C44.3-Skin other/unspec parts of face,7743791,100,1.3000000000000001e-5,1.1000000000000001e-5,1.6e-5,9,1.1622214494167005e-6,0,0
50-54,C44.4-Skin of scalp and neck,7743791,78,1e-5,8e-6,1.3000000000000001e-5,16,2.0661714656296897e-6,0,0
50-54,C44.5-Skin of trunk,7743791,558,7.2e-5,6.599999999999999e-5,7.8e-5,87,1.1234807344361438e-5,0,0
50-54,C44.6-Skin of upper limb and shoulder,7743791,531,6.900000000000001e-5,6.3e-5,7.5e-5,55,7.102464413102058e-6,0,0
50-54,C44.7-Skin of lower limb and hip,7743791,611,7.900000000000001e-5,7.3e-5,8.5e-5,56,7.2316001297039135e-6,0,0
50-54,C44.8-Overlapping lesion of skin,7743791,3,0,0,1e-6,0,0,0,0
50-54,"C44.9-Skin, NOS",7743791,110,1.4e-5,1.2e-5,1.7e-5,49,6.327650113490924e-6,0,0
50-54,"C47.0-Periph nerves & autonomic nerv sys: head, face, neck",7743791,0,0,0,0,0,0,0,0
50-54,"C47.1-Periph nerves & autonomic nerv sys: upr limb, shoulder",7743791,4,1e-6,0,1e-6,3,3.874071498055668e-7,0,0
50-54,"C47.2-Periph nerves & autonomic nerv sys: lower limb, hip",7743791,0,0,0,0,0,0,0,0
50-54,C47.3-Periph nerves & autonomic nerv sys: thorax,7743791,1,0,0,1e-6,0,0,0,0
50-54,C47.4-Periph nerves & autonomic nerv sys: abdomen,7743791,2,0,0,1e-6,0,0,0,0
50-54,C47.5-Periph nerves & autonomic nerv sys: pelvis,7743791,0,0,0,0,0,0,0,0
50-54,"C47.6-Periph nerves & autonomic nerv sys: trunk, NOS",7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C47.8-Overlap of peripheral nerves and autonomic nerv sys,7743791,0,0,0,0,0,0,0,0
50-54,"C47.9-Autonomic nervous system, NOS",7743791,2,0,0,1e-6,2,2.582714332037112e-7,0,0
50-54,C48.0-Retroperitoneum,7743791,52,7e-6,5e-6,9e-6,22,2.8409857652408232e-6,0,0
50-54,C48.1-Specified parts of peritoneum,7743791,35,5e-6,3e-6,6e-6,24,3.0992571984445344e-6,0,0
50-54,"C48.2-Peritoneum, NOS",7743791,57,7e-6,6e-6,1e-5,43,5.552835813879791e-6,0,0
50-54,C48.8-Overlapping lesion of retroperitoneum & peritoneum,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,"C49.0-Conn, subcutaneous, other soft tis: head, face, neck",7743791,25,3e-6,2e-6,5e-6,7,9.039500162129892e-7,0,0
50-54,"C49.1-Conn, subcutaneous, other soft tis: upr limb, shoulder",7743791,52,7e-6,5e-6,9e-6,6,7.748142996111336e-7,0,0
50-54,"C49.2-Conn, subcutaneous, other soft tis: lower limb, hip",7743791,79,1e-5,8e-6,1.3000000000000001e-5,19,2.4535786154352565e-6,0,0
50-54,"C49.3-Conn, subcutaneous, other soft tis: thorax",7743791,20,3e-6,2e-6,4e-6,6,7.748142996111336e-7,0,0
50-54,"C49.4-Conn, subcutaneous, other soft tis: abdomen",7743791,34,4e-6,3e-6,6e-6,20,2.582714332037112e-6,0,0
50-54,"C49.5-Conn, subcutaneous, other soft tis: pelvis",7743791,40,5e-6,4e-6,7e-6,12,1.5496285992222672e-6,0,0
50-54,"C49.6-Conn, subcutaneous, other soft tis: trunk, NOS",7743791,17,2e-6,1e-6,4e-6,4,5.165428664074224e-7,0,0
50-54,"C49.8-Overlap conn, subcutaneous, and other soft tissues",7743791,3,0,0,1e-6,3,3.874071498055668e-7,0,0
50-54,"C49.9-Conn, subcutaneous and other soft tissues, NOS",7743791,9,1e-6,1e-6,2e-6,6,7.748142996111336e-7,0,0
50-54,C50.0-Nipple,7743791,135,1.7e-5,1.5e-5,2.1000000000000002e-5,25,3.22839291504639e-6,0,0
50-54,C50.1-Central portion of breast,7743791,996,1.29e-4,1.21e-4,1.37e-4,190,2.4535786154352566e-5,0,0
50-54,C50.2-Upper-inner quadrant of breast,7743791,1963,2.53e-4,2.42e-4,2.65e-4,318,4.1065157879390084e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C50.3-Lower-inner quadrant of breast,7743791,1010,1.3e-4,1.23e-4,1.39e-4,209,2.698936476978782e-5,0,6.155404981875157e-5
50-54,C50.4-Upper-outer quadrant of breast,7743791,6757,8.73e-4,8.52e-4,8.94e-4,1125,1.4527768117708755e-4,1.2310809963750314e-4,1.846621494562547e-4
50-54,C50.5-Lower-outer quadrant of breast,7743791,1245,1.61e-4,1.5199999999999998e-4,1.7e-4,230,2.970121481842679e-5,0,6.155404981875157e-5
50-54,C50.6-Axillary tail of breast,7743791,142,1.8e-5,1.5e-5,2.2000000000000003e-5,33,4.261478647861235e-6,0,0
50-54,C50.8-Overlapping lesion of breast,7743791,3601,4.65e-4,4.5e-4,4.8e-4,725,9.36233945363453e-5,6.155404981875157e-5,1.2310809963750314e-4
50-54,"C50.9-Breast, NOS",7743791,3419,4.42e-4,4.27e-4,4.5700000000000005e-4,1040,1.3430114526592982e-4,1.2310809963750314e-4,1.2310809963750314e-4
50-54,C51.0-Labium majus,7743791,25,3e-6,2e-6,5e-6,4,5.165428664074224e-7,0,0
50-54,C51.1-Labium minus,7743791,14,2e-6,1e-6,3e-6,0,0,0,0
50-54,C51.2-Clitoris,7743791,1,0,0,1e-6,0,0,0,0
50-54,C51.8-Overlapping lesion of vulva,7743791,14,2e-6,1e-6,3e-6,5,6.45678583009278e-7,0,0
50-54,"C51.9-Vulva, NOS",7743791,166,2.1000000000000002e-5,1.8e-5,2.5e-5,47,6.069378680287213e-6,0,0
50-54,"C52.9-Vagina, NOS",7743791,91,1.2e-5,9e-6,1.4e-5,43,5.552835813879791e-6,0,0
50-54,C53.0-Endocervix,7743791,198,2.6000000000000002e-5,2.2000000000000003e-5,2.9e-5,52,6.715057263296491e-6,0,0
50-54,C53.1-Exocervix,7743791,19,2e-6,1e-6,4e-6,6,7.748142996111336e-7,0,0
50-54,C53.8-Overlapping lesion of cervix uteri,7743791,25,3e-6,2e-6,5e-6,11,1.4204928826204116e-6,0,0
50-54,C53.9-Cervix uteri,7743791,927,1.2e-4,1.12e-4,1.28e-4,379,4.894243659210328e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C54.0-Isthmus uteri,7743791,12,2e-6,1e-6,3e-6,4,5.165428664074224e-7,0,0
50-54,C54.1-Endometrium,7743791,2987,3.86e-4,3.7200000000000004e-4,4e-4,481,6.211427968549255e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C54.2-Myometrium,7743791,71,9e-6,7e-6,1.2e-5,44,5.6819715304816465e-6,0,0
50-54,C54.3-Fundus uteri,7743791,30,4e-6,3e-6,6e-6,10,1.291357166018556e-6,0,0
50-54,C54.8-Overlapping lesion of corpus uteri,7743791,2,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C54.9-Corpus uteri,7743791,84,1.1000000000000001e-5,9e-6,1.3000000000000001e-5,29,3.7449357814538123e-6,0,0
50-54,"C55.9-Uterus, NOS",7743791,68,9e-6,7e-6,1.1000000000000001e-5,43,5.552835813879791e-6,0,0
50-54,C56.9-Ovary,7743791,1773,2.2899999999999998e-4,2.18e-4,2.4e-4,967,1.2487423795399437e-4,1.2310809963750314e-4,1.2310809963750314e-4
50-54,C57.0-Fallopian tube,7743791,66,9e-6,7e-6,1.1000000000000001e-5,23,2.970121481842679e-6,0,0
50-54,C57.1-Broad ligament,7743791,3,0,0,1e-6,2,2.582714332037112e-7,0,0
50-54,C57.2-Round ligament,7743791,1,0,0,1e-6,0,0,0,0
50-54,C57.3-Parametrium,7743791,0,0,0,0,0,0,0,0
50-54,C57.4-Uterine adnexa,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C57.7-Other specified parts of female genital organs,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C57.8-Overlapping lesion of female genital organs,7743791,2,0,0,1e-6,2,2.582714332037112e-7,0,0
50-54,"C57.9-Female genital tract, NOS",7743791,7,1e-6,0,2e-6,5,6.45678583009278e-7,0,0
50-54,C58.9-Placenta,7743791,5,1e-6,0,2e-6,1,1.291357166018556e-7,0,0
50-54,C60.0-Prepuce,7743791,0,0,0,0,0,0,0,0
50-54,C60.1-Glans penis,7743791,0,0,0,0,0,0,0,0
50-54,C60.2-Body of penis,7743791,0,0,0,0,0,0,0,0
50-54,C60.8-Overlapping lesion of penis,7743791,0,0,0,0,0,0,0,0
50-54,"C60.9-Penis, NOS",7743791,0,0,0,0,0,0,0,0
50-54,C61.9-Prostate gland,7743791,0,0,0,0,0,0,0,0
50-54,C62.0-Undescended testis,7743791,0,0,0,0,0,0,0,0
50-54,C62.1-Descended testis,7743791,0,0,0,0,0,0,0,0
50-54,"C62.9-Testis, NOS",7743791,0,0,0,0,0,0,0,0
50-54,C63.0-Epididymis,7743791,0,0,0,0,0,0,0,0
50-54,C63.1-Spermatic cord,7743791,0,0,0,0,0,0,0,0
50-54,"C63.2-Scrotum, NOS",7743791,0,0,0,0,0,0,0,0
50-54,C63.7-Other specified parts of male genital organs,7743791,0,0,0,0,0,0,0,0
50-54,C63.8-Overlapping lesion of male genital organs,7743791,0,0,0,0,0,0,0,0
50-54,"C63.9-Male genital organs, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C64.9-Kidney, NOS",7743791,901,1.16e-4,1.09e-4,1.24e-4,273,3.525405063230658e-5,6.155404981875157e-5,6.155404981875157e-5
50-54,C65.9-Renal pelvis,7743791,28,4e-6,2e-6,5e-6,14,1.8079000324259784e-6,0,0
50-54,C66.9-Ureter,7743791,14,2e-6,1e-6,3e-6,3,3.874071498055668e-7,0,0
50-54,C67.0-Trigone of bladder,7743791,36,5e-6,3e-6,6e-6,7,9.039500162129892e-7,0,0
50-54,C67.1-Dome of bladder,7743791,24,3e-6,2e-6,5e-6,8,1.0330857328148449e-6,0,0
50-54,C67.2-Lateral wall of bladder,7743791,121,1.6e-5,1.3000000000000001e-5,1.8999999999999998e-5,17,2.1953071822315453e-6,0,0
50-54,C67.3-Anterior wall of bladder,7743791,10,1e-6,1e-6,2e-6,3,3.874071498055668e-7,0,0
50-54,C67.4-Posterior wall of bladder,7743791,52,7e-6,5e-6,9e-6,16,2.0661714656296897e-6,0,0
50-54,C67.5-Bladder neck,7743791,13,2e-6,1e-6,3e-6,1,1.291357166018556e-7,0,0
50-54,C67.6-Ureteric orifice,7743791,34,4e-6,3e-6,6e-6,7,9.039500162129892e-7,0,0
50-54,C67.7-Urachus,7743791,3,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C67.8-Overlapping lesion of bladder,7743791,61,8e-6,6e-6,1e-5,16,2.0661714656296897e-6,0,0
50-54,"C67.9-Bladder, NOS",7743791,215,2.8e-5,2.4e-5,3.2e-5,46,5.940242963685358e-6,0,0
50-54,C68.0-Urethra,7743791,13,2e-6,1e-6,3e-6,9,1.1622214494167005e-6,0,0
50-54,C68.1-Paraurethral gland,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C68.8-Overlapping lesion of urinary organs,7743791,0,0,0,0,0,0,0,0
50-54,"C68.9-Urinary system, NOS",7743791,1,0,0,1e-6,0,0,0,0
50-54,C69.0-Conjunctiva,7743791,13,2e-6,1e-6,3e-6,1,1.291357166018556e-7,0,0
50-54,"C69.1-Cornea, NOS",7743791,1,0,0,1e-6,0,0,0,0
50-54,C69.2-Retina,7743791,2,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C69.3-Choroid,7743791,44,6e-6,4e-6,8e-6,15,1.937035749027834e-6,0,0
50-54,C69.4-Ciliary body,7743791,7,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,C69.5-Lacrimal gland,7743791,8,1e-6,0,2e-6,1,1.291357166018556e-7,0,0
50-54,"C69.6-Orbit, NOS",7743791,15,2e-6,1e-6,3e-6,3,3.874071498055668e-7,0,0
50-54,C69.8-Overlapping lesion of eye and adnexa,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,"C69.9-Eye, NOS",7743791,4,1e-6,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C70.0-Cerebral meninges,7743791,17,2e-6,1e-6,4e-6,6,7.748142996111336e-7,0,0
50-54,C70.1-Spinal meninges,7743791,0,0,0,0,0,0,0,0
50-54,"C70.9-Meninges, NOS",7743791,6,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,C71.0-Cerebrum,7743791,31,4e-6,3e-6,6e-6,25,3.22839291504639e-6,0,0
50-54,C71.1-Frontal lobe,7743791,158,2e-5,1.7e-5,2.4e-5,110,1.4204928826204116e-5,0,0
50-54,C71.2-Temporal lobe,7743791,86,1.1000000000000001e-5,9e-6,1.4e-5,75,9.68517874513917e-6,0,0
50-54,C71.3-Parietal lobe,7743791,66,9e-6,7e-6,1.1000000000000001e-5,54,6.973328696500202e-6,0,0
50-54,C71.4-Occipital lobe,7743791,13,2e-6,1e-6,3e-6,10,1.291357166018556e-6,0,0
50-54,"C71.5-Ventricle, NOS",7743791,5,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,"C71.6-Cerebellum, NOS",7743791,10,1e-6,1e-6,2e-6,8,1.0330857328148449e-6,0,0
50-54,C71.7-Brain stem,7743791,12,2e-6,1e-6,3e-6,8,1.0330857328148449e-6,0,0
50-54,C71.8-Overlapping lesion of brain,7743791,78,1e-5,8e-6,1.3000000000000001e-5,66,8.52295729572247e-6,0,0
50-54,"C71.9-Brain, NOS",7743791,41,5e-6,4e-6,7e-6,28,3.6158000648519567e-6,0,0
50-54,C72.0-Spinal cord,7743791,20,3e-6,2e-6,4e-6,3,3.874071498055668e-7,0,0
50-54,C72.1-Cauda equina,7743791,0,0,0,0,0,0,0,0
50-54,C72.2-Olfactory nerve,7743791,0,0,0,0,0,0,0,0
50-54,C72.3-Optic nerve,7743791,0,0,0,0,0,0,0,0
50-54,C72.4-Acoustic nerve,7743791,2,0,0,1e-6,0,0,0,0
50-54,"C72.5-Cranial nerve, NOS",7743791,1,0,0,1e-6,0,0,0,0
50-54,C72.8-Overlapping lesion of brain & CNS,7743791,2,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,"C72.9-Nervous system, NOS",7743791,4,1e-6,0,1e-6,2,2.582714332037112e-7,0,0
50-54,C73.9-Thyroid gland,7743791,1545,2e-4,1.9e-4,2.1e-4,121,1.5625421708824528e-5,0,0
50-54,C74.0-Cortex of adrenal gland,7743791,8,1e-6,0,2e-6,7,9.039500162129892e-7,0,0
50-54,C74.1-Medulla of adrenal gland,7743791,4,1e-6,0,1e-6,4,5.165428664074224e-7,0,0
50-54,"C74.9-Adrenal gland, NOS",7743791,16,2e-6,1e-6,3e-6,8,1.0330857328148449e-6,0,0
50-54,C75.0-Parathyroid gland,7743791,6,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,C75.1-Pituitary gland,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C75.2-Craniopharyngeal duct,7743791,0,0,0,0,0,0,0,0
50-54,C75.3-Pineal gland,7743791,1,0,0,1e-6,1,1.291357166018556e-7,0,0
50-54,C75.4-Carotid body,7743791,0,0,0,0,0,0,0,0
50-54,C75.5-Aortic body & other paraganglia,7743791,0,0,0,0,0,0,0,0
50-54,C75.8-Overlapping lesion of endocrine glands,7743791,0,0,0,0,NA,NA,NA,NA
50-54,"C75.9-Endocrine gland, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C76.0-Head, face or neck, NOS",7743791,5,1e-6,0,2e-6,2,2.582714332037112e-7,0,0
50-54,"C76.1-Thorax, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C76.2-Abdomen, NOS",7743791,6,1e-6,0,2e-6,6,7.748142996111336e-7,0,0
50-54,"C76.3-Pelvis, NOS",7743791,7,1e-6,0,2e-6,3,3.874071498055668e-7,0,0
50-54,"C76.4-Upper limb, NOS",7743791,0,0,0,0,0,0,0,0
50-54,"C76.5-Lower limb, NOS",7743791,0,0,0,0,0,0,0,0
50-54,C76.7-Other ill-defined sites,7743791,0,0,0,0,0,0,0,0
50-54,C76.8-Overlapping lesion of ill-defined sites,7743791,0,0,0,0,0,0,0,0
50-54,"C77.0-Lymph nodes of head, face & neck",7743791,168,2.2000000000000003e-5,1.8999999999999998e-5,2.5e-5,37,4.778021514268657e-6,0,0
50-54,C77.1-Intrathoracic lymph nodes,7743791,36,5e-6,3e-6,6e-6,9,1.1622214494167005e-6,0,0
50-54,C77.2-Intra-abdominal lymph nodes,7743791,91,1.2e-5,9e-6,1.4e-5,19,2.4535786154352565e-6,0,0
50-54,C77.3-Lymph nodes of axilla or arm,7743791,55,7e-6,5e-6,9e-6,6,7.748142996111336e-7,0,0
50-54,C77.4-Lymph nodes of inguinal region or leg,7743791,45,6e-6,4e-6,8e-6,11,1.4204928826204116e-6,0,0
50-54,C77.5-Pelvic lymph nodes,7743791,7,1e-6,0,2e-6,3,3.874071498055668e-7,0,0
50-54,C77.8-Lymph nodes of multiple regions,7743791,447,5.8e-5,5.2000000000000004e-5,6.3e-5,167,2.1565664672509887e-5,0,0
50-54,"C77.9-Lymph node, NOS",7743791,220,2.8e-5,2.5e-5,3.2e-5,87,1.1234807344361438e-5,0,0
50-54,C80.9-Unknown primary site,7743791,597,7.7e-5,7.099999999999999e-5,8.400000000000001e-5,471,6.082292251947399e-5,6.155404981875157e-5,6.155404981875157e-5
60-64,C00.0-External upper lip,4593481,10,2e-6,1e-6,4e-6,1,2.1769982285765414e-7,0,0
60-64,C00.1-External lower lip,4593481,20,4e-6,3e-6,7e-6,7,1.523898760003579e-6,0,0
60-64,"C00.2-External lip, NOS",4593481,1,0,0,1e-6,0,0,0,0
60-64,C00.3-Mucosa of upper lip,4593481,1,0,0,1e-6,1,2.1769982285765414e-7,0,0
60-64,C00.4-Mucosa of lower lip,4593481,3,1e-6,0,2e-6,1,2.1769982285765414e-7,0,0
60-64,"C00.5-Mucosa of lip, NOS",4593481,0,0,0,1e-6,0,0,0,0
60-64,C00.6-Commissure of lip,4593481,0,0,0,1e-6,0,0,0,0
60-64,C00.8-Overlapping lesion of lip,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C00.9-Lip, NOS",4593481,3,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,"C01.9-Base of tongue, NOS",4593481,80,1.7e-5,1.4e-5,2.2000000000000003e-5,48,1.0449591497167399e-5,0,0
60-64,"C02.0-Dorsal surface of tongue, NOS",4593481,10,2e-6,1e-6,4e-6,5,1.0884991142882707e-6,0,0
60-64,C02.1-Border of tongue,4593481,34,7e-6,5e-6,1e-5,18,3.918596811437774e-6,0,0
60-64,"C02.2-Ventral surface of tongue, NOS",4593481,16,3e-6,2e-6,6e-6,5,1.0884991142882707e-6,0,0
60-64,"C02.3-Anterior 2/3 of tongue, NOS",4593481,31,7e-6,5e-6,1e-5,14,3.047797520007158e-6,0,0
60-64,C02.4-Lingual tonsil,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C02.8-Overlapping lesion of tongue,4593481,8,2e-6,1e-6,3e-6,5,1.0884991142882707e-6,0,0
60-64,"C02.9-Tongue, NOS",4593481,38,8e-6,6e-6,1.1000000000000001e-5,21,4.571696280010737e-6,0,0
60-64,C03.0-Upper gum,4593481,12,3e-6,1e-6,5e-6,5,1.0884991142882707e-6,0,0
60-64,C03.1-Lower gum,4593481,18,4e-6,2e-6,6e-6,10,2.1769982285765414e-6,0,0
60-64,"C03.9-Gum, NOS",4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C04.0-Anterior floor of mouth,4593481,24,5e-6,3e-6,8e-6,11,2.3946980514341954e-6,0,0
60-64,C04.1-Lateral floor of mouth,4593481,11,2e-6,1e-6,4e-6,6,1.3061989371459249e-6,0,0
60-64,C04.8-Overlapping lesion of floor of mouth,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C04.9-Floor of mouth, NOS",4593481,36,8e-6,5e-6,1.1000000000000001e-5,19,4.136296634295429e-6,0,0
60-64,C05.0-Hard palate,4593481,13,3e-6,2e-6,5e-6,4,8.707992914306166e-7,0,0
60-64,"C05.1-Soft palate, NOS",4593481,26,6e-6,4e-6,8e-6,13,2.8300976971495037e-6,0,0
60-64,C05.2-Uvula,4593481,6,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C05.8-Overlapping lesion of palate,4593481,4,1e-6,0,2e-6,2,4.353996457153083e-7,0,0
60-64,"C05.9-Palate, NOS",4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C06.0-Cheek mucosa,4593481,30,7e-6,4e-6,9e-6,10,2.1769982285765414e-6,0,0
60-64,C06.1-Vestibule of mouth,4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C06.2-Retromolar area,4593481,15,3e-6,2e-6,5e-6,12,2.6123978742918497e-6,0,0
60-64,C06.8-Overlapping lesion of other & unspecified mouth,4593481,4,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,"C06.9-Mouth, NOS",4593481,5,1e-6,0,3e-6,3,6.530994685729624e-7,0,0
60-64,C07.9-Parotid gland,4593481,92,2e-5,1.6e-5,2.5e-5,32,6.966394331444933e-6,0,0
60-64,C08.0-Submandibular gland,4593481,22,5e-6,3e-6,7e-6,10,2.1769982285765414e-6,0,0
60-64,C08.1-Sublingual gland,4593481,3,1e-6,0,2e-6,0,0,0,0
60-64,C08.8-Overlapping lesion of major salivary glands,4593481,0,0,0,1e-6,0,0,0,0
60-64,"C08.9-Major salivary gland, NOS",4593481,7,2e-6,1e-6,3e-6,6,1.3061989371459249e-6,0,0
60-64,C09.0-Tonsillar fossa,4593481,24,5e-6,3e-6,8e-6,13,2.8300976971495037e-6,0,0
60-64,C09.1-Tonsillar pillar,4593481,23,5e-6,3e-6,8e-6,14,3.047797520007158e-6,0,0
60-64,C09.8-Overlapping lesion of tonsil,4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,"C09.9-Tonsil, NOS",4593481,66,1.4e-5,1.1000000000000001e-5,1.8e-5,30,6.530994685729624e-6,0,0
60-64,C10.0-Vallecula,4593481,2,0,0,2e-6,0,0,0,0
60-64,C10.1-Anterior surface of epiglottis,4593481,5,1e-6,0,3e-6,4,8.707992914306166e-7,0,0
60-64,C10.2-Lateral wall of oropharynx,4593481,1,0,0,1e-6,1,2.1769982285765414e-7,0,0
60-64,C10.3-Posterior wall of oropharynx,4593481,2,0,0,2e-6,2,4.353996457153083e-7,0,0
60-64,C10.4-Branchial cleft,4593481,0,0,0,1e-6,0,0,0,0
60-64,C10.8-Overlapping lesion of oropharynx,4593481,1,0,0,1e-6,0,0,0,0
60-64,"C10.9-Oropharynx, NOS",4593481,7,2e-6,1e-6,3e-6,2,4.353996457153083e-7,0,0
60-64,C11.0-Superior wall of nasopharynx,4593481,1,0,0,1e-6,0,0,0,0
60-64,C11.1-Posterior wall of nasopharynx,4593481,6,1e-6,0,3e-6,2,4.353996457153083e-7,0,0
60-64,C11.2-Lateral wall of nasopharynx,4593481,3,1e-6,0,2e-6,3,6.530994685729624e-7,0,0
60-64,C11.3-Anterior wall of nasopharynx,4593481,0,0,0,1e-6,0,0,0,0
60-64,C11.8-Overlapping lesion of nasopharynx,4593481,5,1e-6,0,3e-6,2,4.353996457153083e-7,0,0
